"document","topic","gamma"
"1944:Going My Way",29,0.001
"1944:Going My Way",30,0.001
"1944:Going My Way",31,0.001
"1944:Going My Way",32,0.001
"1944:Going My Way",33,0.001
"1944:Going My Way",34,0.07
"1944:Going My Way",35,0.001
"1944:Going My Way",36,0.042
"1944:Going My Way",37,0.001
"1944:Going My Way",38,0.001
"1944:Going My Way",39,0.015
"1944:Going My Way",40,0.029
"1944:Going My Way",41,0.001
"1944:Going My Way",42,0.015
"1944:Going My Way",43,0.001
"1944:Going My Way",44,0.001
"1944:Going My Way",45,0.001
"1944:Going My Way",46,0.015
"1944:Going My Way",47,0.001
"1944:Going My Way",48,0.001
"1944:Going My Way",49,0.015
"1944:Going My Way",50,0.001
"1944:Since You Went Away",1,0
"1944:Since You Went Away",2,0
"1944:Since You Went Away",3,0
"1944:Since You Went Away",4,0.003
"1944:Since You Went Away",5,0
"1944:Since You Went Away",6,0.125
"1944:Since You Went Away",7,0
"1944:Since You Went Away",8,0
"1944:Since You Went Away",9,0
"1944:Since You Went Away",10,0
"1944:Since You Went Away",11,0
"1944:Since You Went Away",12,0
"1944:Since You Went Away",13,0
"1944:Since You Went Away",14,0
"1944:Since You Went Away",15,0
"1944:Since You Went Away",16,0
"1944:Since You Went Away",17,0
"1944:Since You Went Away",18,0.003
"1944:Since You Went Away",19,0.061
"1944:Since You Went Away",20,0.006
"1944:Since You Went Away",21,0.246
"1944:Since You Went Away",22,0.021
"1944:Since You Went Away",23,0
"1944:Since You Went Away",24,0.003
"1944:Since You Went Away",25,0
"1944:Since You Went Away",26,0
"1944:Since You Went Away",27,0
"1944:Since You Went Away",28,0.127
"1944:Since You Went Away",29,0.099
"1944:Since You Went Away",30,0
"1944:Since You Went Away",31,0
"1944:Since You Went Away",32,0
"1944:Since You Went Away",33,0
"1944:Since You Went Away",34,0.223
"1944:Since You Went Away",35,0
"1944:Since You Went Away",36,0.006
"1944:Since You Went Away",37,0.035
"1944:Since You Went Away",38,0
"1944:Since You Went Away",39,0
"1944:Since You Went Away",40,0.006
"1944:Since You Went Away",41,0
"1944:Since You Went Away",42,0.023
"1944:Since You Went Away",43,0
"1944:Since You Went Away",44,0
"1944:Since You Went Away",45,0
"1944:Since You Went Away",46,0
"1944:Since You Went Away",47,0
"1944:Since You Went Away",48,0.003
"1944:Since You Went Away",49,0
"1944:Since You Went Away",50,0
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",1,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",2,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",3,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",4,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",5,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",6,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",7,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",8,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",9,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",10,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",11,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",12,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",13,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",14,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",15,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",16,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",17,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",18,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",19,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",20,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",21,0.183
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",22,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",23,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",24,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",25,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",26,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",27,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",28,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",29,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",30,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",31,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",32,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",33,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",34,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",35,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",36,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",37,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",38,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",39,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",40,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",41,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",42,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",43,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",44,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",45,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",46,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",47,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",48,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",49,0.017
"1944:The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",50,0.017
"1944:Wilson",1,0.017
"1944:Wilson",2,0.017
"1944:Wilson",3,0.017
"1944:Wilson",4,0.017
"1944:Wilson",5,0.017
"1944:Wilson",6,0.017
"1944:Wilson",7,0.017
"1944:Wilson",8,0.017
"1944:Wilson",9,0.017
"1944:Wilson",10,0.017
"1944:Wilson",11,0.017
"1944:Wilson",12,0.017
"1944:Wilson",13,0.017
"1944:Wilson",14,0.017
"1944:Wilson",15,0.017
"1944:Wilson",16,0.017
"1944:Wilson",17,0.017
"1944:Wilson",18,0.017
"1944:Wilson",19,0.183
"1944:Wilson",20,0.017
"1944:Wilson",21,0.017
"1944:Wilson",22,0.017
"1944:Wilson",23,0.017
"1944:Wilson",24,0.017
"1944:Wilson",25,0.017
"1944:Wilson",26,0.017
"1944:Wilson",27,0.017
"1944:Wilson",28,0.017
"1944:Wilson",29,0.017
"1944:Wilson",30,0.017
"1944:Wilson",31,0.017
"1944:Wilson",32,0.017
"1944:Wilson",33,0.017
"1944:Wilson",34,0.017
"1944:Wilson",35,0.017
"1944:Wilson",36,0.017
"1944:Wilson",37,0.017
"1944:Wilson",38,0.017
"1944:Wilson",39,0.017
"1944:Wilson",40,0.017
"1944:Wilson",41,0.017
"1944:Wilson",42,0.017
"1944:Wilson",43,0.017
"1944:Wilson",44,0.017
"1944:Wilson",45,0.017
"1944:Wilson",46,0.017
"1944:Wilson",47,0.017
"1944:Wilson",48,0.017
"1944:Wilson",49,0.017
"1944:Wilson",50,0.017
"1945:Anchors Aweigh",1,0.001
"1945:Anchors Aweigh",2,0.028
"1945:Anchors Aweigh",3,0.048
"1945:Anchors Aweigh",4,0.001
"1945:Anchors Aweigh",5,0.001
"1945:Anchors Aweigh",6,0.417
"1945:Anchors Aweigh",7,0.001
"1945:Anchors Aweigh",8,0.001
"1945:Anchors Aweigh",9,0.001
"1945:Anchors Aweigh",10,0.001
"1945:Anchors Aweigh",11,0.001
"1945:Anchors Aweigh",12,0.001
"1945:Anchors Aweigh",13,0.007
"1945:Anchors Aweigh",14,0.068
"1945:Anchors Aweigh",15,0.001
"1945:Anchors Aweigh",16,0.001
"1945:Anchors Aweigh",17,0.001
"1945:Anchors Aweigh",18,0.001
"1945:Anchors Aweigh",19,0.001
"1945:Anchors Aweigh",20,0.001
"1945:Anchors Aweigh",21,0.001
"1945:Anchors Aweigh",22,0.001
"1945:Anchors Aweigh",23,0.001
"1945:Anchors Aweigh",24,0.001
"1945:Anchors Aweigh",25,0.001
"1945:Anchors Aweigh",26,0.001
"1945:Anchors Aweigh",27,0.001
"1945:Anchors Aweigh",28,0.001
"1945:Anchors Aweigh",29,0.001
"1945:Anchors Aweigh",30,0.048
"1945:Anchors Aweigh",31,0.001
"1945:Anchors Aweigh",32,0.001
"1945:Anchors Aweigh",33,0.001
"1945:Anchors Aweigh",34,0.001
"1945:Anchors Aweigh",35,0.001
"1945:Anchors Aweigh",36,0.001
"1945:Anchors Aweigh",37,0.048
"1945:Anchors Aweigh",38,0.236
"1945:Anchors Aweigh",39,0.021
"1945:Anchors Aweigh",40,0.014
"1945:Anchors Aweigh",41,0.001
"1945:Anchors Aweigh",42,0.014
"1945:Anchors Aweigh",43,0.007
"1945:Anchors Aweigh",44,0.001
"1945:Anchors Aweigh",45,0.001
"1945:Anchors Aweigh",46,0.021
"1945:Anchors Aweigh",47,0.001
"1945:Anchors Aweigh",48,0.001
"1945:Anchors Aweigh",49,0.001
"1945:Anchors Aweigh",50,0.001
"1945:Mildred Pierce",1,0.004
"1945:Mildred Pierce",2,0
"1945:Mildred Pierce",3,0.195
"1945:Mildred Pierce",4,0
"1945:Mildred Pierce",5,0
"1945:Mildred Pierce",6,0.377
"1945:Mildred Pierce",7,0
"1945:Mildred Pierce",8,0
"1945:Mildred Pierce",9,0
"1945:Mildred Pierce",10,0
"1945:Mildred Pierce",11,0.049
"1945:Mildred Pierce",12,0.053
"1945:Mildred Pierce",13,0
"1945:Mildred Pierce",14,0
"1945:Mildred Pierce",15,0
"1945:Mildred Pierce",16,0.032
"1945:Mildred Pierce",17,0
"1945:Mildred Pierce",18,0
"1945:Mildred Pierce",19,0
"1945:Mildred Pierce",20,0
"1945:Mildred Pierce",21,0.021
"1945:Mildred Pierce",22,0
"1945:Mildred Pierce",23,0
"1945:Mildred Pierce",24,0.08
"1945:Mildred Pierce",25,0
"1945:Mildred Pierce",26,0
"1945:Mildred Pierce",27,0.021
"1945:Mildred Pierce",28,0
"1945:Mildred Pierce",29,0.007
"1945:Mildred Pierce",30,0
"1945:Mildred Pierce",31,0
"1945:Mildred Pierce",32,0
"1945:Mildred Pierce",33,0
"1945:Mildred Pierce",34,0.136
"1945:Mildred Pierce",35,0.004
"1945:Mildred Pierce",36,0
"1945:Mildred Pierce",37,0
"1945:Mildred Pierce",38,0
"1945:Mildred Pierce",39,0
"1945:Mildred Pierce",40,0
"1945:Mildred Pierce",41,0
"1945:Mildred Pierce",42,0
"1945:Mildred Pierce",43,0
"1945:Mildred Pierce",44,0
"1945:Mildred Pierce",45,0
"1945:Mildred Pierce",46,0.007
"1945:Mildred Pierce",47,0
"1945:Mildred Pierce",48,0
"1945:Mildred Pierce",49,0
"1945:Mildred Pierce",50,0
"1945:Spellbound",1,0
"1945:Spellbound",2,0
"1945:Spellbound",3,0.092
"1945:Spellbound",4,0.011
"1945:Spellbound",5,0
"1945:Spellbound",6,0.032
"1945:Spellbound",7,0.045
"1945:Spellbound",8,0
"1945:Spellbound",9,0
"1945:Spellbound",10,0
"1945:Spellbound",11,0.002
"1945:Spellbound",12,0
"1945:Spellbound",13,0
"1945:Spellbound",14,0
"1945:Spellbound",15,0.111
"1945:Spellbound",16,0.081
"1945:Spellbound",17,0
"1945:Spellbound",18,0
"1945:Spellbound",19,0.034
"1945:Spellbound",20,0.021
"1945:Spellbound",21,0
"1945:Spellbound",22,0
"1945:Spellbound",23,0.002
"1945:Spellbound",24,0
"1945:Spellbound",25,0
"1945:Spellbound",26,0.058
"1945:Spellbound",27,0.051
"1945:Spellbound",28,0
"1945:Spellbound",29,0
"1945:Spellbound",30,0
"1945:Spellbound",31,0
"1945:Spellbound",32,0
"1945:Spellbound",33,0
"1945:Spellbound",34,0
"1945:Spellbound",35,0.062
"1945:Spellbound",36,0.041
"1945:Spellbound",37,0
"1945:Spellbound",38,0
"1945:Spellbound",39,0
"1945:Spellbound",40,0.079
"1945:Spellbound",41,0.058
"1945:Spellbound",42,0
"1945:Spellbound",43,0.121
"1945:Spellbound",44,0.087
"1945:Spellbound",45,0
"1945:Spellbound",46,0
"1945:Spellbound",47,0
"1945:Spellbound",48,0
"1945:Spellbound",49,0.004
"1945:Spellbound",50,0
"1945:The Bells of St. Mary's",1,0.017
"1945:The Bells of St. Mary's",2,0.017
"1945:The Bells of St. Mary's",3,0.017
"1945:The Bells of St. Mary's",4,0.017
"1945:The Bells of St. Mary's",5,0.017
"1945:The Bells of St. Mary's",6,0.017
"1945:The Bells of St. Mary's",7,0.017
"1945:The Bells of St. Mary's",8,0.017
"1945:The Bells of St. Mary's",9,0.017
"1945:The Bells of St. Mary's",10,0.017
"1945:The Bells of St. Mary's",11,0.017
"1945:The Bells of St. Mary's",12,0.017
"1945:The Bells of St. Mary's",13,0.017
"1945:The Bells of St. Mary's",14,0.017
"1945:The Bells of St. Mary's",15,0.017
"1945:The Bells of St. Mary's",16,0.017
"1945:The Bells of St. Mary's",17,0.017
"1945:The Bells of St. Mary's",18,0.017
"1945:The Bells of St. Mary's",19,0.017
"1945:The Bells of St. Mary's",20,0.017
"1945:The Bells of St. Mary's",21,0.183
"1945:The Bells of St. Mary's",22,0.017
"1945:The Bells of St. Mary's",23,0.017
"1945:The Bells of St. Mary's",24,0.017
"1945:The Bells of St. Mary's",25,0.017
"1945:The Bells of St. Mary's",26,0.017
"1945:The Bells of St. Mary's",27,0.017
"1945:The Bells of St. Mary's",28,0.017
"1945:The Bells of St. Mary's",29,0.017
"1945:The Bells of St. Mary's",30,0.017
"1945:The Bells of St. Mary's",31,0.017
"1945:The Bells of St. Mary's",32,0.017
"1945:The Bells of St. Mary's",33,0.017
"1945:The Bells of St. Mary's",34,0.017
"1945:The Bells of St. Mary's",35,0.017
"1945:The Bells of St. Mary's",36,0.017
"1945:The Bells of St. Mary's",37,0.017
"1945:The Bells of St. Mary's",38,0.017
"1945:The Bells of St. Mary's",39,0.017
"1945:The Bells of St. Mary's",40,0.017
"1945:The Bells of St. Mary's",41,0.017
"1945:The Bells of St. Mary's",42,0.017
"1945:The Bells of St. Mary's",43,0.017
"1945:The Bells of St. Mary's",44,0.017
"1945:The Bells of St. Mary's",45,0.017
"1945:The Bells of St. Mary's",46,0.017
"1945:The Bells of St. Mary's",47,0.017
"1945:The Bells of St. Mary's",48,0.017
"1945:The Bells of St. Mary's",49,0.017
"1945:The Bells of St. Mary's",50,0.017
"1945:The Lost Weekend",1,0.017
"1945:The Lost Weekend",2,0.017
"1945:The Lost Weekend",3,0.017
"1945:The Lost Weekend",4,0.017
"1945:The Lost Weekend",5,0.017
"1945:The Lost Weekend",6,0.017
"1945:The Lost Weekend",7,0.017
"1945:The Lost Weekend",8,0.017
"1945:The Lost Weekend",9,0.017
"1945:The Lost Weekend",10,0.017
"1945:The Lost Weekend",11,0.017
"1945:The Lost Weekend",12,0.017
"1945:The Lost Weekend",13,0.017
"1945:The Lost Weekend",14,0.017
"1945:The Lost Weekend",15,0.017
"1945:The Lost Weekend",16,0.017
"1945:The Lost Weekend",17,0.017
"1945:The Lost Weekend",18,0.017
"1945:The Lost Weekend",19,0.017
"1945:The Lost Weekend",20,0.017
"1945:The Lost Weekend",21,0.183
"1945:The Lost Weekend",22,0.017
"1945:The Lost Weekend",23,0.017
"1945:The Lost Weekend",24,0.017
"1945:The Lost Weekend",25,0.017
"1945:The Lost Weekend",26,0.017
"1945:The Lost Weekend",27,0.017
"1945:The Lost Weekend",28,0.017
"1945:The Lost Weekend",29,0.017
"1945:The Lost Weekend",30,0.017
"1945:The Lost Weekend",31,0.017
"1945:The Lost Weekend",32,0.017
"1945:The Lost Weekend",33,0.017
"1945:The Lost Weekend",34,0.017
"1945:The Lost Weekend",35,0.017
"1945:The Lost Weekend",36,0.017
"1945:The Lost Weekend",37,0.017
"1945:The Lost Weekend",38,0.017
"1945:The Lost Weekend",39,0.017
"1945:The Lost Weekend",40,0.017
"1945:The Lost Weekend",41,0.017
"1945:The Lost Weekend",42,0.017
"1945:The Lost Weekend",43,0.017
"1945:The Lost Weekend",44,0.017
"1945:The Lost Weekend",45,0.017
"1945:The Lost Weekend",46,0.017
"1945:The Lost Weekend",47,0.017
"1945:The Lost Weekend",48,0.017
"1945:The Lost Weekend",49,0.017
"1945:The Lost Weekend",50,0.017
"1946:Great Expectations",1,0.016
"1946:Great Expectations",2,0.001
"1946:Great Expectations",3,0.001
"1946:Great Expectations",4,0.001
"1946:Great Expectations",5,0.001
"1946:Great Expectations",6,0.016
"1946:Great Expectations",7,0.001
"1946:Great Expectations",8,0.001
"1946:Great Expectations",9,0.001
"1946:Great Expectations",10,0.195
"1946:Great Expectations",11,0.001
"1946:Great Expectations",12,0.001
"1946:Great Expectations",13,0.006
"1946:Great Expectations",14,0.001
"1946:Great Expectations",15,0.001
"1946:Great Expectations",16,0.001
"1946:Great Expectations",17,0.001
"1946:Great Expectations",18,0.001
"1946:Great Expectations",19,0.001
"1946:Great Expectations",20,0.001
"1946:Great Expectations",21,0.001
"1946:Great Expectations",22,0.016
"1946:Great Expectations",23,0.006
"1946:Great Expectations",24,0.001
"1946:Great Expectations",25,0.001
"1946:Great Expectations",26,0.001
"1946:Great Expectations",27,0.001
"1946:Great Expectations",28,0.001
"1946:Great Expectations",29,0.006
"1946:Great Expectations",30,0.001
"1946:Great Expectations",31,0.001
"1946:Great Expectations",32,0.001
"1946:Great Expectations",33,0.021
"1946:Great Expectations",34,0.185
"1946:Great Expectations",35,0.001
"1946:Great Expectations",36,0.001
"1946:Great Expectations",37,0.001
"1946:Great Expectations",38,0.072
"1946:Great Expectations",39,0.026
"1946:Great Expectations",40,0.011
"1946:Great Expectations",41,0.001
"1946:Great Expectations",42,0.001
"1946:Great Expectations",43,0.001
"1946:Great Expectations",44,0.175
"1946:Great Expectations",45,0.001
"1946:Great Expectations",46,0.231
"1946:Great Expectations",47,0.001
"1946:Great Expectations",48,0.001
"1946:Great Expectations",49,0.001
"1946:Great Expectations",50,0.001
"1946:It's a Wonderful Life",1,0.001
"1946:It's a Wonderful Life",2,0
"1946:It's a Wonderful Life",3,0.012
"1946:It's a Wonderful Life",4,0
"1946:It's a Wonderful Life",5,0
"1946:It's a Wonderful Life",6,0.022
"1946:It's a Wonderful Life",7,0
"1946:It's a Wonderful Life",8,0
"1946:It's a Wonderful Life",9,0
"1946:It's a Wonderful Life",10,0.001
"1946:It's a Wonderful Life",11,0
"1946:It's a Wonderful Life",12,0.06
"1946:It's a Wonderful Life",13,0
"1946:It's a Wonderful Life",14,0
"1946:It's a Wonderful Life",15,0.035
"1946:It's a Wonderful Life",16,0
"1946:It's a Wonderful Life",17,0.538
"1946:It's a Wonderful Life",18,0.017
"1946:It's a Wonderful Life",19,0.051
"1946:It's a Wonderful Life",20,0
"1946:It's a Wonderful Life",21,0
"1946:It's a Wonderful Life",22,0.112
"1946:It's a Wonderful Life",23,0.023
"1946:It's a Wonderful Life",24,0.012
"1946:It's a Wonderful Life",25,0
"1946:It's a Wonderful Life",26,0
"1946:It's a Wonderful Life",27,0.001
"1946:It's a Wonderful Life",28,0
"1946:It's a Wonderful Life",29,0
"1946:It's a Wonderful Life",30,0.026
"1946:It's a Wonderful Life",31,0.009
"1946:It's a Wonderful Life",32,0
"1946:It's a Wonderful Life",33,0
"1946:It's a Wonderful Life",34,0
"1946:It's a Wonderful Life",35,0.005
"1946:It's a Wonderful Life",36,0.01
"1946:It's a Wonderful Life",37,0.041
"1946:It's a Wonderful Life",38,0
"1946:It's a Wonderful Life",39,0.004
"1946:It's a Wonderful Life",40,0
"1946:It's a Wonderful Life",41,0
"1946:It's a Wonderful Life",42,0
"1946:It's a Wonderful Life",43,0
"1946:It's a Wonderful Life",44,0.005
"1946:It's a Wonderful Life",45,0.007
"1946:It's a Wonderful Life",46,0.004
"1946:It's a Wonderful Life",47,0
"1946:It's a Wonderful Life",48,0
"1946:It's a Wonderful Life",49,0
"1946:It's a Wonderful Life",50,0
"1946:The Best Years of Our Lives",1,0
"1946:The Best Years of Our Lives",2,0
"1946:The Best Years of Our Lives",3,0
