"","topic","term","beta"
"49172",22,"violent",9.51275660660946e-06
"49173",23,"violent",2.41826272006191e-05
"49174",24,"violent",3.64936865922195e-05
"49175",25,"violent",5.78302105019663e-05
"49176",26,"violent",0.000525009545628102
"49177",27,"violent",0.000197834610265818
"49178",28,"violent",0.000682720953326713
"49179",29,"violent",2.22756838634946e-05
"49180",30,"violent",7.21917412647994e-05
"49181",31,"violent",5.6554688383667e-05
"49182",32,"violent",0.0048826451944492
"49183",33,"violent",0.000697880979571121
"49184",34,"violent",1.7342443897194e-05
"49185",35,"violent",7.18803910293272e-05
"49186",36,"violent",0.00076413652572593
"49187",37,"violent",4.10981423639652e-05
"49188",38,"violent",9.98801438274072e-05
"49189",39,"violent",7.52898659840385e-05
"49190",40,"violent",0.000259912102452625
"49191",41,"violent",0.00222299712318019
"49192",42,"violent",3.23603650249175e-05
"49193",43,"violent",0.000686127744510978
"49194",44,"violent",3.82087727342197e-05
"49195",45,"violent",3.6440492675461e-05
"49196",46,"violent",0.00232795821031115
"49197",47,"violent",4.7523999619808e-05
"49198",48,"violent",5.58596804826276e-05
"49199",49,"violent",3.60334390314212e-05
"49200",50,"violent",3.19877167167808e-05
"49201",1,"written",0.00274930418844613
"49202",2,"written",3.55973230813043e-05
"49203",3,"written",2.58317834263278e-05
"49204",4,"written",5.86097761106553e-05
"49205",5,"written",0.000835739249354202
"49206",6,"written",0.000149027258440362
"49207",7,"written",3.87867504460476e-05
"49208",8,"written",8.37380673254062e-05
"49209",9,"written",4.96228662167527e-05
"49210",10,"written",1.4404655584685e-05
"49211",11,"written",4.16805601867289e-05
"49212",12,"written",2.72985367984276e-05
"49213",13,"written",7.08616780045352e-05
"49214",14,"written",3.86966953022212e-05
"49215",15,"written",1.18312392039942e-05
"49216",16,"written",0.000492787384642953
"49217",17,"written",0.000692172162094136
"49218",18,"written",0.00088339222614841
"49219",19,"written",0.000439262039773181
"49220",20,"written",3.89985180563139e-05
"49221",21,"written",0.00012045290291496
"49222",22,"written",9.51275660660946e-06
"49223",23,"written",2.41826272006191e-05
"49224",24,"written",3.64936865922195e-05
"49225",25,"written",5.78302105019663e-05
"49226",26,"written",0.00100229095074456
"49227",27,"written",1.79849645696198e-05
"49228",28,"written",6.20655412115193e-05
"49229",29,"written",2.22756838634946e-05
"49230",30,"written",7.21917412647994e-05
"49231",31,"written",5.6554688383667e-05
"49232",32,"written",2.85534806692936e-05
"49233",33,"written",0.00133231823372668
"49234",34,"written",1.7342443897194e-05
"49235",35,"written",7.18803910293272e-05
"49236",36,"written",3.63874536059966e-05
"49237",37,"written",4.10981423639652e-05
"49238",38,"written",9.98801438274072e-05
"49239",39,"written",7.52898659840385e-05
"49240",40,"written",2.36283729502387e-05
"49241",41,"written",0.0139918054223695
"49242",42,"written",3.23603650249175e-05
"49243",43,"written",6.23752495009981e-05
"49244",44,"written",3.82087727342197e-05
"49245",45,"written",3.6440492675461e-05
"49246",46,"written",5.67794685441744e-05
"49247",47,"written",0.000522763995817888
"49248",48,"written",5.58596804826276e-05
"49249",49,"written",3.60334390314212e-05
"49250",50,"written",3.19877167167808e-05
"49251",1,"joe",3.39420270178535e-05
"49252",2,"joe",3.55973230813043e-05
"49253",3,"joe",0.000284149617689605
"49254",4,"joe",0.00240300082053687
"49255",5,"joe",7.59762953958366e-05
"49256",6,"joe",1.35479325854875e-05
"49257",7,"joe",3.87867504460476e-05
"49258",8,"joe",8.37380673254062e-05
"49259",9,"joe",4.96228662167527e-05
"49260",10,"joe",1.4404655584685e-05
"49261",11,"joe",4.16805601867289e-05
"49262",12,"joe",2.72985367984276e-05
"49263",13,"joe",7.08616780045352e-05
"49264",14,"joe",3.86966953022212e-05
"49265",15,"joe",1.18312392039942e-05
"49266",16,"joe",0.000492787384642953
"49267",17,"joe",6.29247420085578e-05
"49268",18,"joe",4.20662964832576e-05
"49269",19,"joe",3.99329127066528e-05
"49270",20,"joe",0.000428983698619453
"49271",21,"joe",0.00012045290291496
"49272",22,"joe",9.51275660660946e-06
"49273",23,"joe",2.41826272006191e-05
"49274",24,"joe",3.64936865922195e-05
"49275",25,"joe",5.78302105019663e-05
"49276",26,"joe",4.77281405116457e-05
"49277",27,"joe",1.79849645696198e-05
"49278",28,"joe",6.20655412115193e-05
"49279",29,"joe",2.22756838634946e-05
"49280",30,"joe",7.21917412647994e-05
"49281",31,"joe",5.6554688383667e-05
"49282",32,"joe",2.85534806692936e-05
"49283",33,"joe",6.34437254155564e-05
"49284",34,"joe",1.7342443897194e-05
"49285",35,"joe",7.18803910293272e-05
"49286",36,"joe",3.63874536059966e-05
"49287",37,"joe",4.10981423639652e-05
"49288",38,"joe",0.298741510187775
"49289",39,"joe",7.52898659840385e-05
"49290",40,"joe",2.36283729502387e-05
"49291",41,"joe",4.35881788858861e-05
"49292",42,"joe",3.23603650249175e-05
"49293",43,"joe",6.23752495009981e-05
"49294",44,"joe",3.82087727342197e-05
"49295",45,"joe",3.6440492675461e-05
"49296",46,"joe",5.67794685441744e-05
"49297",47,"joe",4.7523999619808e-05
"49298",48,"joe",5.58596804826276e-05
"49299",49,"joe",3.60334390314212e-05
"49300",50,"joe",3.19877167167808e-05
"49301",1,"titl",0.000373362297196389
"49302",2,"titl",3.55973230813043e-05
"49303",3,"titl",2.58317834263278e-05
"49304",4,"titl",5.86097761106553e-05
"49305",5,"titl",0.000835739249354202
"49306",6,"titl",1.35479325854875e-05
"49307",7,"titl",3.87867504460476e-05
"49308",8,"titl",8.37380673254062e-05
"49309",9,"titl",0.00054585152838428
"49310",10,"titl",1.4404655584685e-05
"49311",11,"titl",4.16805601867289e-05
"49312",12,"titl",0.000300283904782704
"49313",13,"titl",0.0121173469387755
"49314",14,"titl",3.86966953022212e-05
"49315",15,"titl",0.000248456023283879
"49316",16,"titl",4.47988531493594e-05
"49317",17,"titl",6.29247420085578e-05
"49318",18,"titl",0.00340737001514387
"49319",19,"titl",3.99329127066528e-05
"49320",20,"titl",3.89985180563139e-05
"49321",21,"titl",0.00012045290291496
"49322",22,"titl",9.51275660660946e-06
"49323",23,"titl",2.41826272006191e-05
"49324",24,"titl",0.00222611488212539
"49325",25,"titl",5.78302105019663e-05
"49326",26,"titl",4.77281405116457e-05
"49327",27,"titl",1.79849645696198e-05
"49328",28,"titl",6.20655412115193e-05
"49329",29,"titl",2.22756838634946e-05
"49330",30,"titl",7.21917412647994e-05
"49331",31,"titl",5.6554688383667e-05
"49332",32,"titl",2.85534806692936e-05
"49333",33,"titl",6.34437254155564e-05
"49334",34,"titl",1.7342443897194e-05
"49335",35,"titl",7.18803910293272e-05
"49336",36,"titl",3.63874536059966e-05
"49337",37,"titl",4.10981423639652e-05
"49338",38,"titl",9.98801438274072e-05
"49339",39,"titl",7.52898659840385e-05
"49340",40,"titl",2.36283729502387e-05
"49341",41,"titl",0.00745357858948653
"49342",42,"titl",3.23603650249175e-05
"49343",43,"titl",6.23752495009981e-05
"49344",44,"titl",3.82087727342197e-05
"49345",45,"titl",3.6440492675461e-05
"49346",46,"titl",5.67794685441744e-05
"49347",47,"titl",4.7523999619808e-05
"49348",48,"titl",5.58596804826276e-05
"49349",49,"titl",3.60334390314212e-05
"49350",50,"titl",0.000351864883884588
"49351",1,"awaken",3.39420270178535e-05
"49352",2,"awaken",3.55973230813043e-05
"49353",3,"awaken",2.58317834263278e-05
"49354",4,"awaken",5.86097761106553e-05
"49355",5,"awaken",7.59762953958366e-05
"49356",6,"awaken",1.35479325854875e-05
"49357",7,"awaken",0.000426654254906524
"49358",8,"awaken",8.37380673254062e-05
"49359",9,"awaken",4.96228662167527e-05
"49360",10,"awaken",0.00145487021405318
"49361",11,"awaken",4.16805601867289e-05
"49362",12,"awaken",2.72985367984276e-05
"49363",13,"awaken",7.08616780045352e-05
"49364",14,"awaken",0.000425663648324433
"49365",15,"awaken",1.18312392039942e-05
"49366",16,"awaken",4.47988531493594e-05
"49367",17,"awaken",6.29247420085578e-05
"49368",18,"awaken",4.20662964832576e-05
"49369",19,"awaken",3.99329127066528e-05
"49370",20,"awaken",3.89985180563139e-05
"49371",21,"awaken",0.00012045290291496
"49372",22,"awaken",9.51275660660946e-06
"49373",23,"awaken",2.41826272006191e-05
"49374",24,"awaken",3.64936865922195e-05
"49375",25,"awaken",5.78302105019663e-05
"49376",26,"awaken",4.77281405116457e-05
"49377",27,"awaken",0.00109708283874681
"49378",28,"awaken",6.20655412115193e-05
"49379",29,"awaken",2.22756838634946e-05
"49380",30,"awaken",7.21917412647994e-05
"49381",31,"awaken",5.6554688383667e-05
"49382",32,"awaken",0.00316943635429159
"49383",33,"awaken",6.34437254155564e-05
"49384",34,"awaken",1.7342443897194e-05
"49385",35,"awaken",7.18803910293272e-05
"49386",36,"awaken",3.63874536059966e-05
"49387",37,"awaken",4.10981423639652e-05
"49388",38,"awaken",0.00209748302037555
"49389",39,"awaken",7.52898659840385e-05
"49390",40,"awaken",2.36283729502387e-05
"49391",41,"awaken",0.00178711533432133
"49392",42,"awaken",3.23603650249175e-05
"49393",43,"awaken",0.00130988023952096
"49394",44,"awaken",3.82087727342197e-05
"49395",45,"awaken",3.6440492675461e-05
"49396",46,"awaken",5.67794685441744e-05
"49397",47,"awaken",4.7523999619808e-05
"49398",48,"awaken",5.58596804826276e-05
"49399",49,"awaken",3.60334390314212e-05
"49400",50,"awaken",3.19877167167808e-05
"49401",1,"bad",3.39420270178535e-05
"49402",2,"bad",0.00359532963121173
"49403",3,"bad",0.00622545980574499
"49404",4,"bad",5.86097761106553e-05
"49405",5,"bad",0.00387479106518766
"49406",6,"bad",1.35479325854875e-05
"49407",7,"bad",0.00159025676828795
"49408",8,"bad",8.37380673254062e-05
"49409",9,"bad",4.96228662167527e-05
"49410",10,"bad",1.4404655584685e-05
"49411",11,"bad",0.00170890296765589
"49412",12,"bad",2.72985367984276e-05
"49413",13,"bad",7.08616780045352e-05
"49414",14,"bad",3.86966953022212e-05
"49415",15,"bad",0.000248456023283879
"49416",16,"bad",4.47988531493594e-05
"49417",17,"bad",6.29247420085578e-05
"49418",18,"bad",4.20662964832576e-05
"49419",19,"bad",0.00363389505630541
"49420",20,"bad",0.00198892442087201
"49421",21,"bad",0.00012045290291496
"49422",22,"bad",0.00267308460645726
"49423",23,"bad",2.41826272006191e-05
"49424",24,"bad",0.00478067294358076
"49425",25,"bad",0.00121443442054129
"49426",26,"bad",4.77281405116457e-05
"49427",27,"bad",1.79849645696198e-05
"49428",28,"bad",0.00254468718967229
"49429",29,"bad",2.22756838634946e-05
"49430",30,"bad",7.21917412647994e-05
"49431",31,"bad",5.6554688383667e-05
"49432",32,"bad",2.85534806692936e-05
"49433",33,"bad",6.34437254155564e-05
"49434",34,"bad",1.7342443897194e-05
"49435",35,"bad",7.18803910293272e-05
"49436",36,"bad",0.00185576013390583
"49437",37,"bad",4.10981423639652e-05
"49438",38,"bad",0.00309628445864962
"49439",39,"bad",0.000828188525824424
"49440",40,"bad",0.00285903312697888
"49441",41,"bad",4.35881788858861e-05
"49442",42,"bad",0.00262118956701832
"49443",43,"bad",0.00255738522954092
"49444",44,"bad",3.82087727342197e-05
"49445",45,"bad",3.6440492675461e-05
"49446",46,"bad",5.67794685441744e-05
"49447",47,"bad",4.7523999619808e-05
"49448",48,"bad",5.58596804826276e-05
"49449",49,"bad",3.60334390314212e-05
"49450",50,"bad",3.19877167167808e-05
"49451",1,"bullet",3.39420270178535e-05
"49452",2,"bullet",3.55973230813043e-05
"49453",3,"bullet",2.58317834263278e-05
"49454",4,"bullet",5.86097761106553e-05
"49455",5,"bullet",7.59762953958366e-05
"49456",6,"bullet",1.35479325854875e-05
"49457",7,"bullet",3.87867504460476e-05
"49458",8,"bullet",8.37380673254062e-05
"49459",9,"bullet",4.96228662167527e-05
"49460",10,"bullet",1.4404655584685e-05
"49461",11,"bullet",4.16805601867289e-05
"49462",12,"bullet",2.72985367984276e-05
"49463",13,"bullet",0.00148809523809524
"49464",14,"bullet",3.86966953022212e-05
"49465",15,"bullet",1.18312392039942e-05
"49466",16,"bullet",4.47988531493594e-05
"49467",17,"bullet",6.29247420085578e-05
"49468",18,"bullet",4.20662964832576e-05
"49469",19,"bullet",3.99329127066528e-05
"49470",20,"bullet",3.89985180563139e-05
"49471",21,"bullet",0.00012045290291496
"49472",22,"bullet",9.51275660660946e-06
"49473",23,"bullet",0.00171696653124395
"49474",24,"bullet",3.64936865922195e-05
"49475",25,"bullet",5.78302105019663e-05
"49476",26,"bullet",4.77281405116457e-05
"49477",27,"bullet",0.00901046724937952
"49478",28,"bullet",6.20655412115193e-05
"49479",29,"bullet",2.22756838634946e-05
"49480",30,"bullet",7.21917412647994e-05
"49481",31,"bullet",5.6554688383667e-05
"49482",32,"bullet",2.85534806692936e-05
"49483",33,"bullet",6.34437254155564e-05
"49484",34,"bullet",1.7342443897194e-05
"49485",35,"bullet",7.18803910293272e-05
"49486",36,"bullet",3.63874536059966e-05
"49487",37,"bullet",4.10981423639652e-05
"49488",38,"bullet",9.98801438274072e-05
"49489",39,"bullet",7.52898659840385e-05
"49490",40,"bullet",2.36283729502387e-05
"49491",41,"bullet",4.35881788858861e-05
"49492",42,"bullet",3.23603650249175e-05
"49493",43,"bullet",6.23752495009981e-05
"49494",44,"bullet",3.82087727342197e-05
"49495",45,"bullet",0.000400845419430071
"49496",46,"bullet",5.67794685441744e-05
"49497",47,"bullet",4.7523999619808e-05
"49498",48,"bullet",5.58596804826276e-05
"49499",49,"bullet",3.60334390314212e-05
"49500",50,"bullet",3.19877167167808e-05
"49501",1,"charg",0.000373362297196389
"49502",2,"charg",3.55973230813043e-05
"49503",3,"charg",0.00209237445753255
"49504",4,"charg",5.86097761106553e-05
"49505",5,"charg",7.59762953958366e-05
"49506",6,"charg",1.35479325854875e-05
"49507",7,"charg",3.87867504460476e-05
"49508",8,"charg",0.000921118740579467
"49509",9,"charg",0.00401945216355697
"49510",10,"charg",1.4404655584685e-05
"49511",11,"charg",0.0137962654218073
"49512",12,"charg",0.00057326927276698
"49513",13,"charg",7.08616780045352e-05
"49514",14,"charg",3.86966953022212e-05
"49515",15,"charg",1.18312392039942e-05
"49516",16,"charg",4.47988531493594e-05
"49517",17,"charg",6.29247420085578e-05
"49518",18,"charg",0.000462729261315834
"49519",19,"charg",3.99329127066528e-05
"49520",20,"charg",3.89985180563139e-05
"49521",21,"charg",0.00012045290291496
"49522",22,"charg",0.000199767888738799
"49523",23,"charg",0.000507835171213
"49524",24,"charg",0.0018611780162032
"49525",25,"charg",5.78302105019663e-05
"49526",26,"charg",4.77281405116457e-05
"49527",27,"charg",1.79849645696198e-05
"49528",28,"charg",6.20655412115193e-05
"49529",29,"charg",0.0053684398111022
"49530",30,"charg",0.00801328328039272
"49531",31,"charg",5.6554688383667e-05
"49532",32,"charg",2.85534806692936e-05
"49533",33,"charg",6.34437254155564e-05
"49534",34,"charg",1.7342443897194e-05
"49535",35,"charg",7.18803910293272e-05
"49536",36,"charg",0.0044028818863256
"49537",37,"charg",4.10981423639652e-05
"49538",38,"charg",0.00409508589692369
"49539",39,"charg",0.00383978316518596
"49540",40,"charg",2.36283729502387e-05
"49541",41,"charg",4.35881788858861e-05
"49542",42,"charg",0.00294479321726749
"49543",43,"charg",0.00130988023952096
"49544",44,"charg",3.82087727342197e-05
"49545",45,"charg",3.6440492675461e-05
"49546",46,"charg",5.67794685441744e-05
"49547",47,"charg",4.7523999619808e-05
"49548",48,"charg",0.00173165009496146
"49549",49,"charg",3.60334390314212e-05
"49550",50,"charg",0.00259100505405924
"49551",1,"chest",3.39420270178535e-05
"49552",2,"chest",3.55973230813043e-05
"49553",3,"chest",0.00080078528621616
"49554",4,"chest",5.86097761106553e-05
"49555",5,"chest",7.59762953958366e-05
"49556",6,"chest",1.35479325854875e-05
"49557",7,"chest",3.87867504460476e-05
"49558",8,"chest",8.37380673254062e-05
"49559",9,"chest",4.96228662167527e-05
"49560",10,"chest",1.4404655584685e-05
"49561",11,"chest",4.16805601867289e-05
"49562",12,"chest",2.72985367984276e-05
"49563",13,"chest",7.08616780045352e-05
"49564",14,"chest",3.86966953022212e-05
"49565",15,"chest",1.18312392039942e-05
"49566",16,"chest",4.47988531493594e-05
"49567",17,"chest",6.29247420085578e-05
"49568",18,"chest",4.20662964832576e-05
"49569",19,"chest",3.99329127066528e-05
"49570",20,"chest",3.89985180563139e-05
"49571",21,"chest",0.00012045290291496
"49572",22,"chest",9.51275660660946e-06
"49573",23,"chest",0.00026600889920681
"49574",24,"chest",3.64936865922195e-05
"49575",25,"chest",5.78302105019663e-05
"49576",26,"chest",0.00243413516609393
"49577",27,"chest",0.00469407575267077
"49578",28,"chest",6.20655412115193e-05
"49579",29,"chest",0.00314087142475274
"49580",30,"chest",7.21917412647994e-05
"49581",31,"chest",5.6554688383667e-05
"49582",32,"chest",2.85534806692936e-05
"49583",33,"chest",6.34437254155564e-05
"49584",34,"chest",1.7342443897194e-05
"49585",35,"chest",0.00150948821161587
"49586",36,"chest",3.63874536059966e-05
"49587",37,"chest",4.10981423639652e-05
"49588",38,"chest",0.00209748302037555
"49589",39,"chest",0.000828188525824424
"49590",40,"chest",2.36283729502387e-05
"49591",41,"chest",4.35881788858861e-05
"49592",42,"chest",3.23603650249175e-05
"49593",43,"chest",0.000686127744510978
"49594",44,"chest",0.000420296500076418
"49595",45,"chest",3.6440492675461e-05
"49596",46,"chest",5.67794685441744e-05
"49597",47,"chest",4.7523999619808e-05
"49598",48,"chest",5.58596804826276e-05
"49599",49,"chest",3.60334390314212e-05
"49600",50,"chest",3.19877167167808e-05
"49601",1,"court",0.00478582580951735
"49602",2,"court",0.0025274099387726
"49603",3,"court",0.000542467451952883
"49604",4,"court",5.86097761106553e-05
"49605",5,"court",7.59762953958366e-05
"49606",6,"court",1.35479325854875e-05
"49607",7,"court",3.87867504460476e-05
"49608",8,"court",8.37380673254062e-05
"49609",9,"court",0.00054585152838428
"49610",10,"court",1.4404655584685e-05
"49611",11,"court",0.0333861287095698
"49612",12,"court",2.72985367984276e-05
"49613",13,"court",7.08616780045352e-05
"49614",14,"court",3.86966953022212e-05
"49615",15,"court",1.18312392039942e-05
"49616",16,"court",4.47988531493594e-05
"49617",17,"court",6.29247420085578e-05
"49618",18,"court",0.00424869594480902
"49619",19,"court",3.99329127066528e-05
"49620",20,"court",3.89985180563139e-05
"49621",21,"court",0.00012045290291496
"49622",22,"court",9.51275660660946e-06
"49623",23,"court",2.41826272006191e-05
"49624",24,"court",3.64936865922195e-05
"49625",25,"court",5.78302105019663e-05
"49626",26,"court",0.00434326078655976
"49627",27,"court",1.79849645696198e-05
