"document","topic","gamma"
"1992:ScentofaWoman",4,0.108
"1992:ScentofaWoman",5,0.001
"1992:ScentofaWoman",6,0.001
"1992:ScentofaWoman",7,0
"1992:ScentofaWoman",8,0.025
"1992:ScentofaWoman",9,0.097
"1992:ScentofaWoman",10,0
"1992:ScentofaWoman",11,0.098
"1992:ScentofaWoman",12,0
"1992:ScentofaWoman",13,0
"1992:ScentofaWoman",14,0
"1992:ScentofaWoman",15,0.079
"1992:ScentofaWoman",16,0
"1992:ScentofaWoman",17,0.012
"1992:ScentofaWoman",18,0.024
"1992:ScentofaWoman",19,0.002
"1992:ScentofaWoman",20,0.028
"1992:ScentofaWoman",21,0
"1992:ScentofaWoman",22,0.063
"1992:ScentofaWoman",23,0.037
"1992:ScentofaWoman",24,0.004
"1992:ScentofaWoman",25,0
"1992:ScentofaWoman",26,0
"1992:ScentofaWoman",27,0.037
"1992:ScentofaWoman",28,0
"1992:ScentofaWoman",29,0
"1992:ScentofaWoman",30,0.247
"1992:ScentofaWoman",31,0
"1992:ScentofaWoman",32,0.005
"1992:ScentofaWoman",33,0.027
"1992:ScentofaWoman",34,0
"1992:ScentofaWoman",35,0
"1992:ScentofaWoman",36,0.001
"1992:ScentofaWoman",37,0
"1992:ScentofaWoman",38,0
"1992:ScentofaWoman",39,0.001
"1992:ScentofaWoman",40,0
"1992:ScentofaWoman",41,0
"1992:ScentofaWoman",42,0
"1992:ScentofaWoman",43,0.036
"1992:ScentofaWoman",44,0.011
"1992:ScentofaWoman",45,0
"1992:ScentofaWoman",46,0.011
"1992:ScentofaWoman",47,0
"1992:ScentofaWoman",48,0.034
"1992:ScentofaWoman",49,0.01
"1992:ScentofaWoman",50,0
"1992:TheCryingGame",1,0
"1992:TheCryingGame",2,0.016
"1992:TheCryingGame",3,0.08
"1992:TheCryingGame",4,0.025
"1992:TheCryingGame",5,0.002
"1992:TheCryingGame",6,0
"1992:TheCryingGame",7,0.009
"1992:TheCryingGame",8,0
"1992:TheCryingGame",9,0.09
"1992:TheCryingGame",10,0
"1992:TheCryingGame",11,0.061
"1992:TheCryingGame",12,0
"1992:TheCryingGame",13,0
"1992:TheCryingGame",14,0.084
"1992:TheCryingGame",15,0.003
"1992:TheCryingGame",16,0.006
"1992:TheCryingGame",17,0
"1992:TheCryingGame",18,0
"1992:TheCryingGame",19,0
"1992:TheCryingGame",20,0
"1992:TheCryingGame",21,0
"1992:TheCryingGame",22,0
"1992:TheCryingGame",23,0.015
"1992:TheCryingGame",24,0.038
"1992:TheCryingGame",25,0
"1992:TheCryingGame",26,0
"1992:TheCryingGame",27,0
"1992:TheCryingGame",28,0
"1992:TheCryingGame",29,0
"1992:TheCryingGame",30,0
"1992:TheCryingGame",31,0.039
"1992:TheCryingGame",32,0
"1992:TheCryingGame",33,0
"1992:TheCryingGame",34,0.017
"1992:TheCryingGame",35,0
"1992:TheCryingGame",36,0
"1992:TheCryingGame",37,0
"1992:TheCryingGame",38,0
"1992:TheCryingGame",39,0
"1992:TheCryingGame",40,0
"1992:TheCryingGame",41,0.005
"1992:TheCryingGame",42,0.012
"1992:TheCryingGame",43,0.1
"1992:TheCryingGame",44,0.044
"1992:TheCryingGame",45,0.003
"1992:TheCryingGame",46,0
"1992:TheCryingGame",47,0.024
"1992:TheCryingGame",48,0
"1992:TheCryingGame",49,0
"1992:TheCryingGame",50,0.325
"1993:IntheNameoftheFather",1,0
"1993:IntheNameoftheFather",2,0
"1993:IntheNameoftheFather",3,0
"1993:IntheNameoftheFather",4,0.126
"1993:IntheNameoftheFather",5,0
"1993:IntheNameoftheFather",6,0
"1993:IntheNameoftheFather",7,0.086
"1993:IntheNameoftheFather",8,0
"1993:IntheNameoftheFather",9,0.022
"1993:IntheNameoftheFather",10,0.003
"1993:IntheNameoftheFather",11,0.055
"1993:IntheNameoftheFather",12,0
"1993:IntheNameoftheFather",13,0
"1993:IntheNameoftheFather",14,0
"1993:IntheNameoftheFather",15,0
"1993:IntheNameoftheFather",16,0
"1993:IntheNameoftheFather",17,0
"1993:IntheNameoftheFather",18,0
"1993:IntheNameoftheFather",19,0
"1993:IntheNameoftheFather",20,0.046
"1993:IntheNameoftheFather",21,0.002
"1993:IntheNameoftheFather",22,0.127
"1993:IntheNameoftheFather",23,0.027
"1993:IntheNameoftheFather",24,0
"1993:IntheNameoftheFather",25,0.056
"1993:IntheNameoftheFather",26,0
"1993:IntheNameoftheFather",27,0
"1993:IntheNameoftheFather",28,0.006
"1993:IntheNameoftheFather",29,0
"1993:IntheNameoftheFather",30,0.087
"1993:IntheNameoftheFather",31,0.031
"1993:IntheNameoftheFather",32,0
"1993:IntheNameoftheFather",33,0.005
"1993:IntheNameoftheFather",34,0
"1993:IntheNameoftheFather",35,0
"1993:IntheNameoftheFather",36,0.005
"1993:IntheNameoftheFather",37,0
"1993:IntheNameoftheFather",38,0
"1993:IntheNameoftheFather",39,0.072
"1993:IntheNameoftheFather",40,0
"1993:IntheNameoftheFather",41,0
"1993:IntheNameoftheFather",42,0.001
"1993:IntheNameoftheFather",43,0
"1993:IntheNameoftheFather",44,0.046
"1993:IntheNameoftheFather",45,0
"1993:IntheNameoftheFather",46,0
"1993:IntheNameoftheFather",47,0
"1993:IntheNameoftheFather",48,0
"1993:IntheNameoftheFather",49,0.197
"1993:IntheNameoftheFather",50,0
"1993:Schindler'sList",1,0.011
"1993:Schindler'sList",2,0
"1993:Schindler'sList",3,0.019
"1993:Schindler'sList",4,0.096
"1993:Schindler'sList",5,0
"1993:Schindler'sList",6,0.001
"1993:Schindler'sList",7,0.001
"1993:Schindler'sList",8,0.018
"1993:Schindler'sList",9,0
"1993:Schindler'sList",10,0
"1993:Schindler'sList",11,0
"1993:Schindler'sList",12,0
"1993:Schindler'sList",13,0
"1993:Schindler'sList",14,0.129
"1993:Schindler'sList",15,0
"1993:Schindler'sList",16,0
"1993:Schindler'sList",17,0
"1993:Schindler'sList",18,0.001
"1993:Schindler'sList",19,0
"1993:Schindler'sList",20,0.013
"1993:Schindler'sList",21,0
"1993:Schindler'sList",22,0
"1993:Schindler'sList",23,0.035
"1993:Schindler'sList",24,0.021
"1993:Schindler'sList",25,0.037
"1993:Schindler'sList",26,0.001
"1993:Schindler'sList",27,0.013
"1993:Schindler'sList",28,0
"1993:Schindler'sList",29,0.021
"1993:Schindler'sList",30,0
"1993:Schindler'sList",31,0.272
"1993:Schindler'sList",32,0
"1993:Schindler'sList",33,0
"1993:Schindler'sList",34,0
"1993:Schindler'sList",35,0
"1993:Schindler'sList",36,0
"1993:Schindler'sList",37,0.001
"1993:Schindler'sList",38,0
"1993:Schindler'sList",39,0.036
"1993:Schindler'sList",40,0
"1993:Schindler'sList",41,0.011
"1993:Schindler'sList",42,0
"1993:Schindler'sList",43,0.094
"1993:Schindler'sList",44,0.005
"1993:Schindler'sList",45,0.126
"1993:Schindler'sList",46,0
"1993:Schindler'sList",47,0
"1993:Schindler'sList",48,0
"1993:Schindler'sList",49,0.002
"1993:Schindler'sList",50,0.035
"1993:TheFugitive",1,0
"1993:TheFugitive",2,0
"1993:TheFugitive",3,0.005
"1993:TheFugitive",4,0.005
"1993:TheFugitive",5,0
"1993:TheFugitive",6,0
"1993:TheFugitive",7,0
"1993:TheFugitive",8,0.002
"1993:TheFugitive",9,0
"1993:TheFugitive",10,0
"1993:TheFugitive",11,0
"1993:TheFugitive",12,0
"1993:TheFugitive",13,0.02
"1993:TheFugitive",14,0
"1993:TheFugitive",15,0
"1993:TheFugitive",16,0
"1993:TheFugitive",17,0
"1993:TheFugitive",18,0
"1993:TheFugitive",19,0
"1993:TheFugitive",20,0
"1993:TheFugitive",21,0
"1993:TheFugitive",22,0
"1993:TheFugitive",23,0
"1993:TheFugitive",24,0.056
"1993:TheFugitive",25,0.046
"1993:TheFugitive",26,0.008
"1993:TheFugitive",27,0.032
"1993:TheFugitive",28,0
"1993:TheFugitive",29,0.001
"1993:TheFugitive",30,0
"1993:TheFugitive",31,0
"1993:TheFugitive",32,0
"1993:TheFugitive",33,0
"1993:TheFugitive",34,0
"1993:TheFugitive",35,0
"1993:TheFugitive",36,0
"1993:TheFugitive",37,0
"1993:TheFugitive",38,0
"1993:TheFugitive",39,0
"1993:TheFugitive",40,0
"1993:TheFugitive",41,0.115
"1993:TheFugitive",42,0
"1993:TheFugitive",43,0.056
"1993:TheFugitive",44,0.287
"1993:TheFugitive",45,0.216
"1993:TheFugitive",46,0.002
"1993:TheFugitive",47,0
"1993:TheFugitive",48,0
"1993:TheFugitive",49,0.022
"1993:TheFugitive",50,0.124
"1993:TheRemainsoftheDay",1,0
"1993:TheRemainsoftheDay",2,0.002
"1993:TheRemainsoftheDay",3,0.094
"1993:TheRemainsoftheDay",4,0.471
"1993:TheRemainsoftheDay",5,0
"1993:TheRemainsoftheDay",6,0.001
"1993:TheRemainsoftheDay",7,0
"1993:TheRemainsoftheDay",8,0
"1993:TheRemainsoftheDay",9,0
"1993:TheRemainsoftheDay",10,0
"1993:TheRemainsoftheDay",11,0.013
"1993:TheRemainsoftheDay",12,0.002
"1993:TheRemainsoftheDay",13,0.002
"1993:TheRemainsoftheDay",14,0
"1993:TheRemainsoftheDay",15,0
"1993:TheRemainsoftheDay",16,0
"1993:TheRemainsoftheDay",17,0
"1993:TheRemainsoftheDay",18,0
"1993:TheRemainsoftheDay",19,0
"1993:TheRemainsoftheDay",20,0
"1993:TheRemainsoftheDay",21,0.001
"1993:TheRemainsoftheDay",22,0.037
"1993:TheRemainsoftheDay",23,0
"1993:TheRemainsoftheDay",24,0
"1993:TheRemainsoftheDay",25,0
"1993:TheRemainsoftheDay",26,0.014
"1993:TheRemainsoftheDay",27,0.003
"1993:TheRemainsoftheDay",28,0
"1993:TheRemainsoftheDay",29,0.001
"1993:TheRemainsoftheDay",30,0
"1993:TheRemainsoftheDay",31,0
"1993:TheRemainsoftheDay",32,0
"1993:TheRemainsoftheDay",33,0
"1993:TheRemainsoftheDay",34,0
"1993:TheRemainsoftheDay",35,0
"1993:TheRemainsoftheDay",36,0
"1993:TheRemainsoftheDay",37,0.001
"1993:TheRemainsoftheDay",38,0.153
"1993:TheRemainsoftheDay",39,0.149
"1993:TheRemainsoftheDay",40,0
"1993:TheRemainsoftheDay",41,0
"1993:TheRemainsoftheDay",42,0.044
"1993:TheRemainsoftheDay",43,0
"1993:TheRemainsoftheDay",44,0
"1993:TheRemainsoftheDay",45,0
"1993:TheRemainsoftheDay",46,0.011
"1993:TheRemainsoftheDay",47,0
"1993:TheRemainsoftheDay",48,0
"1993:TheRemainsoftheDay",49,0
"1993:TheRemainsoftheDay",50,0
"1994:ForrestGump",1,0.001
"1994:ForrestGump",2,0.005
"1994:ForrestGump",3,0
"1994:ForrestGump",4,0
"1994:ForrestGump",5,0
"1994:ForrestGump",6,0.002
"1994:ForrestGump",7,0
"1994:ForrestGump",8,0.009
"1994:ForrestGump",9,0.035
"1994:ForrestGump",10,0.07
"1994:ForrestGump",11,0.002
"1994:ForrestGump",12,0
"1994:ForrestGump",13,0
"1994:ForrestGump",14,0
"1994:ForrestGump",15,0.005
"1994:ForrestGump",16,0
"1994:ForrestGump",17,0.001
"1994:ForrestGump",18,0.017
"1994:ForrestGump",19,0
"1994:ForrestGump",20,0
"1994:ForrestGump",21,0
"1994:ForrestGump",22,0.004
"1994:ForrestGump",23,0.131
"1994:ForrestGump",24,0.077
"1994:ForrestGump",25,0.006
"1994:ForrestGump",26,0.05
"1994:ForrestGump",27,0
"1994:ForrestGump",28,0
"1994:ForrestGump",29,0
"1994:ForrestGump",30,0.059
"1994:ForrestGump",31,0
"1994:ForrestGump",32,0
"1994:ForrestGump",33,0.086
"1994:ForrestGump",34,0.02
"1994:ForrestGump",35,0.079
"1994:ForrestGump",36,0
"1994:ForrestGump",37,0
"1994:ForrestGump",38,0
"1994:ForrestGump",39,0
"1994:ForrestGump",40,0.035
"1994:ForrestGump",41,0.011
"1994:ForrestGump",42,0.006
"1994:ForrestGump",43,0
"1994:ForrestGump",44,0
"1994:ForrestGump",45,0.034
"1994:ForrestGump",46,0
"1994:ForrestGump",47,0.19
"1994:ForrestGump",48,0.012
"1994:ForrestGump",49,0
"1994:ForrestGump",50,0.052
"1994:FourWeddingsandaFuneral",1,0
"1994:FourWeddingsandaFuneral",2,0.001
"1994:FourWeddingsandaFuneral",3,0.391
"1994:FourWeddingsandaFuneral",4,0.084
"1994:FourWeddingsandaFuneral",5,0.001
"1994:FourWeddingsandaFuneral",6,0
"1994:FourWeddingsandaFuneral",7,0
"1994:FourWeddingsandaFuneral",8,0.002
"1994:FourWeddingsandaFuneral",9,0.074
"1994:FourWeddingsandaFuneral",10,0
"1994:FourWeddingsandaFuneral",11,0
"1994:FourWeddingsandaFuneral",12,0.005
"1994:FourWeddingsandaFuneral",13,0
"1994:FourWeddingsandaFuneral",14,0.134
"1994:FourWeddingsandaFuneral",15,0
"1994:FourWeddingsandaFuneral",16,0
"1994:FourWeddingsandaFuneral",17,0
"1994:FourWeddingsandaFuneral",18,0
"1994:FourWeddingsandaFuneral",19,0
"1994:FourWeddingsandaFuneral",20,0
"1994:FourWeddingsandaFuneral",21,0
"1994:FourWeddingsandaFuneral",22,0.054
"1994:FourWeddingsandaFuneral",23,0
"1994:FourWeddingsandaFuneral",24,0
"1994:FourWeddingsandaFuneral",25,0
"1994:FourWeddingsandaFuneral",26,0
"1994:FourWeddingsandaFuneral",27,0
"1994:FourWeddingsandaFuneral",28,0.011
"1994:FourWeddingsandaFuneral",29,0
"1994:FourWeddingsandaFuneral",30,0.007
"1994:FourWeddingsandaFuneral",31,0.006
"1994:FourWeddingsandaFuneral",32,0
"1994:FourWeddingsandaFuneral",33,0
"1994:FourWeddingsandaFuneral",34,0.012
"1994:FourWeddingsandaFuneral",35,0
"1994:FourWeddingsandaFuneral",36,0.015
"1994:FourWeddingsandaFuneral",37,0.006
"1994:FourWeddingsandaFuneral",38,0.033
"1994:FourWeddingsandaFuneral",39,0
"1994:FourWeddingsandaFuneral",40,0.009
"1994:FourWeddingsandaFuneral",41,0
"1994:FourWeddingsandaFuneral",42,0.087
"1994:FourWeddingsandaFuneral",43,0.001
"1994:FourWeddingsandaFuneral",44,0.001
"1994:FourWeddingsandaFuneral",45,0
"1994:FourWeddingsandaFuneral",46,0
"1994:FourWeddingsandaFuneral",47,0.005
"1994:FourWeddingsandaFuneral",48,0
"1994:FourWeddingsandaFuneral",49,0
"1994:FourWeddingsandaFuneral",50,0.058
"1994:PulpFiction",1,0
"1994:PulpFiction",2,0.014
"1994:PulpFiction",3,0.007
"1994:PulpFiction",4,0.018
"1994:PulpFiction",5,0
"1994:PulpFiction",6,0
"1994:PulpFiction",7,0
"1994:PulpFiction",8,0.014
"1994:PulpFiction",9,0.099
"1994:PulpFiction",10,0
"1994:PulpFiction",11,0.039
"1994:PulpFiction",12,0.104
"1994:PulpFiction",13,0
"1994:PulpFiction",14,0
"1994:PulpFiction",15,0
"1994:PulpFiction",16,0
"1994:PulpFiction",17,0.012
"1994:PulpFiction",18,0
"1994:PulpFiction",19,0
"1994:PulpFiction",20,0
"1994:PulpFiction",21,0
"1994:PulpFiction",22,0.007
"1994:PulpFiction",23,0
"1994:PulpFiction",24,0.074
"1994:PulpFiction",25,0
"1994:PulpFiction",26,0
"1994:PulpFiction",27,0
"1994:PulpFiction",28,0.009
"1994:PulpFiction",29,0
"1994:PulpFiction",30,0.173
"1994:PulpFiction",31,0
"1994:PulpFiction",32,0.001
"1994:PulpFiction",33,0
"1994:PulpFiction",34,0
"1994:PulpFiction",35,0
"1994:PulpFiction",36,0.027
"1994:PulpFiction",37,0
"1994:PulpFiction",38,0
"1994:PulpFiction",39,0
"1994:PulpFiction",40,0.011
"1994:PulpFiction",41,0
"1994:PulpFiction",42,0
"1994:PulpFiction",43,0.062
"1994:PulpFiction",44,0.034
"1994:PulpFiction",45,0.195
"1994:PulpFiction",46,0.001
"1994:PulpFiction",47,0.003
"1994:PulpFiction",48,0
"1994:PulpFiction",49,0.005
"1994:PulpFiction",50,0.089
"1994:QuizShow",1,0
"1994:QuizShow",2,0.001
"1994:QuizShow",3,0.001
"1994:QuizShow",4,0.097
"1994:QuizShow",5,0
"1994:QuizShow",6,0
"1994:QuizShow",7,0
"1994:QuizShow",8,0.07
"1994:QuizShow",9,0
"1994:QuizShow",10,0
"1994:QuizShow",11,0.047
"1994:QuizShow",12,0
"1994:QuizShow",13,0.012
"1994:QuizShow",14,0.027
"1994:QuizShow",15,0.012
"1994:QuizShow",16,0.031
"1994:QuizShow",17,0
"1994:QuizShow",18,0.053
"1994:QuizShow",19,0.002
"1994:QuizShow",20,0.009
"1994:QuizShow",21,0.001
"1994:QuizShow",22,0.022
"1994:QuizShow",23,0
"1994:QuizShow",24,0
"1994:QuizShow",25,0
"1994:QuizShow",26,0.01
"1994:QuizShow",27,0.004
"1994:QuizShow",28,0.005
"1994:QuizShow",29,0.016
"1994:QuizShow",30,0
"1994:QuizShow",31,0
"1994:QuizShow",32,0
"1994:QuizShow",33,0.236
"1994:QuizShow",34,0.069
"1994:QuizShow",35,0.013
"1994:QuizShow",36,0.004
"1994:QuizShow",37,0
"1994:QuizShow",38,0
"1994:QuizShow",39,0
"1994:QuizShow",40,0
"1994:QuizShow",41,0
"1994:QuizShow",42,0.001
"1994:QuizShow",43,0.039
"1994:QuizShow",44,0.007
"1994:QuizShow",45,0.128
"1994:QuizShow",46,0.017
"1994:QuizShow",47,0
"1994:QuizShow",48,0.023
"1994:QuizShow",49,0.04
"1994:QuizShow",50,0.001
"1994:TheShawshankRedemption",1,0
"1994:TheShawshankRedemption",2,0.013
"1994:TheShawshankRedemption",3,0
"1994:TheShawshankRedemption",4,0.016
"1994:TheShawshankRedemption",5,0
"1994:TheShawshankRedemption",6,0.001
"1994:TheShawshankRedemption",7,0
"1994:TheShawshankRedemption",8,0.027
"1994:TheShawshankRedemption",9,0
"1994:TheShawshankRedemption",10,0
"1994:TheShawshankRedemption",11,0.053
"1994:TheShawshankRedemption",12,0
"1994:TheShawshankRedemption",13,0
"1994:TheShawshankRedemption",14,0.072
"1994:TheShawshankRedemption",15,0
"1994:TheShawshankRedemption",16,0
"1994:TheShawshankRedemption",17,0
"1994:TheShawshankRedemption",18,0.004
"1994:TheShawshankRedemption",19,0
"1994:TheShawshankRedemption",20,0
"1994:TheShawshankRedemption",21,0
"1994:TheShawshankRedemption",22,0
"1994:TheShawshankRedemption",23,0
"1994:TheShawshankRedemption",24,0.042
"1994:TheShawshankRedemption",25,0.345
"1994:TheShawshankRedemption",26,0.008
"1994:TheShawshankRedemption",27,0
"1994:TheShawshankRedemption",28,0.001
"1994:TheShawshankRedemption",29,0.008
"1994:TheShawshankRedemption",30,0.047
"1994:TheShawshankRedemption",31,0.008
"1994:TheShawshankRedemption",32,0
"1994:TheShawshankRedemption",33,0.006
"1994:TheShawshankRedemption",34,0
"1994:TheShawshankRedemption",35,0.01
"1994:TheShawshankRedemption",36,0
"1994:TheShawshankRedemption",37,0
"1994:TheShawshankRedemption",38,0
"1994:TheShawshankRedemption",39,0
"1994:TheShawshankRedemption",40,0
"1994:TheShawshankRedemption",41,0
"1994:TheShawshankRedemption",42,0
"1994:TheShawshankRedemption",43,0.02
"1994:TheShawshankRedemption",44,0.001
"1994:TheShawshankRedemption",45,0.054
"1994:TheShawshankRedemption",46,0
"1994:TheShawshankRedemption",47,0
"1994:TheShawshankRedemption",48,0
"1994:TheShawshankRedemption",49,0.018
"1994:TheShawshankRedemption",50,0.244
"1995:Apollo13",1,0.001
"1995:Apollo13",2,0
"1995:Apollo13",3,0
"1995:Apollo13",4,0.113
"1995:Apollo13",5,0
"1995:Apollo13",6,0
"1995:Apollo13",7,0
"1995:Apollo13",8,0
"1995:Apollo13",9,0
"1995:Apollo13",10,0.002
"1995:Apollo13",11,0.079
"1995:Apollo13",12,0.001
"1995:Apollo13",13,0.522
"1995:Apollo13",14,0.001
"1995:Apollo13",15,0
"1995:Apollo13",16,0
"1995:Apollo13",17,0
"1995:Apollo13",18,0
"1995:Apollo13",19,0
"1995:Apollo13",20,0
"1995:Apollo13",21,0
"1995:Apollo13",22,0
"1995:Apollo13",23,0
"1995:Apollo13",24,0.013
"1995:Apollo13",25,0
"1995:Apollo13",26,0
"1995:Apollo13",27,0.058
"1995:Apollo13",28,0
"1995:Apollo13",29,0
"1995:Apollo13",30,0.096
"1995:Apollo13",31,0
"1995:Apollo13",32,0.002
"1995:Apollo13",33,0.039
"1995:Apollo13",34,0
"1995:Apollo13",35,0
"1995:Apollo13",36,0
"1995:Apollo13",37,0
"1995:Apollo13",38,0
"1995:Apollo13",39,0
"1995:Apollo13",40,0
"1995:Apollo13",41,0
"1995:Apollo13",42,0
"1995:Apollo13",43,0.001
"1995:Apollo13",44,0
"1995:Apollo13",45,0
"1995:Apollo13",46,0
"1995:Apollo13",47,0
"1995:Apollo13",48,0.023
"1995:Apollo13",49,0
"1995:Apollo13",50,0.045
"1995:Babe",1,0
"1995:Babe",2,0.058
"1995:Babe",3,0
"1995:Babe",4,0.173
"1995:Babe",5,0
"1995:Babe",6,0.001
"1995:Babe",7,0
"1995:Babe",8,0
"1995:Babe",9,0
"1995:Babe",10,0
"1995:Babe",11,0
"1995:Babe",12,0
"1995:Babe",13,0
"1995:Babe",14,0
"1995:Babe",15,0
"1995:Babe",16,0
"1995:Babe",17,0
"1995:Babe",18,0.001
"1995:Babe",19,0
"1995:Babe",20,0
"1995:Babe",21,0.001
"1995:Babe",22,0.049
"1995:Babe",23,0
"1995:Babe",24,0
"1995:Babe",25,0.003
"1995:Babe",26,0
"1995:Babe",27,0.021
"1995:Babe",28,0.011
"1995:Babe",29,0.282
"1995:Babe",30,0.113
"1995:Babe",31,0
"1995:Babe",32,0.027
"1995:Babe",33,0
"1995:Babe",34,0
"1995:Babe",35,0.001
"1995:Babe",36,0.003
"1995:Babe",37,0
"1995:Babe",38,0.047
"1995:Babe",39,0.002
"1995:Babe",40,0
"1995:Babe",41,0.001
"1995:Babe",42,0.162
"1995:Babe",43,0
"1995:Babe",44,0
"1995:Babe",45,0
"1995:Babe",46,0
"1995:Babe",47,0
"1995:Babe",48,0.038
"1995:Babe",49,0
"1995:Babe",50,0.006
"1995:Braveheart",1,0
"1995:Braveheart",2,0.023
"1995:Braveheart",3,0.042
"1995:Braveheart",4,0.019
"1995:Braveheart",5,0
"1995:Braveheart",6,0
"1995:Braveheart",7,0.001
"1995:Braveheart",8,0
"1995:Braveheart",9,0
"1995:Braveheart",10,0
"1995:Braveheart",11,0
"1995:Braveheart",12,0
"1995:Braveheart",13,0
"1995:Braveheart",14,0.083
"1995:Braveheart",15,0
"1995:Braveheart",16,0
"1995:Braveheart",17,0.309
"1995:Braveheart",18,0
"1995:Braveheart",19,0
"1995:Braveheart",20,0.112
"1995:Braveheart",21,0
"1995:Braveheart",22,0.053
"1995:Braveheart",23,0.073
"1995:Braveheart",24,0
"1995:Braveheart",25,0.005
"1995:Braveheart",26,0
"1995:Braveheart",27,0
"1995:Braveheart",28,0.013
"1995:Braveheart",29,0.019
"1995:Braveheart",30,0.005
"1995:Braveheart",31,0
"1995:Braveheart",32,0.003
"1995:Braveheart",33,0
"1995:Braveheart",34,0.001
"1995:Braveheart",35,0
"1995:Braveheart",36,0
"1995:Braveheart",37,0
"1995:Braveheart",38,0.011
"1995:Braveheart",39,0
"1995:Braveheart",40,0
"1995:Braveheart",41,0
"1995:Braveheart",42,0
"1995:Braveheart",43,0
"1995:Braveheart",44,0
"1995:Braveheart",45,0
"1995:Braveheart",46,0
"1995:Braveheart",47,0
"1995:Braveheart",48,0
"1995:Braveheart",49,0
"1995:Braveheart",50,0.227
"1995:SenseandSensibility",1,0
"1995:SenseandSensibility",2,0
"1995:SenseandSensibility",3,0.055
"1995:SenseandSensibility",4,0.165
"1995:SenseandSensibility",5,0
"1995:SenseandSensibility",6,0
"1995:SenseandSensibility",7,0
"1995:SenseandSensibility",8,0
"1995:SenseandSensibility",9,0.001
"1995:SenseandSensibility",10,0
"1995:SenseandSensibility",11,0
"1995:SenseandSensibility",12,0
"1995:SenseandSensibility",13,0
"1995:SenseandSensibility",14,0.279
"1995:SenseandSensibility",15,0.001
"1995:SenseandSensibility",16,0
"1995:SenseandSensibility",17,0.028
"1995:SenseandSensibility",18,0
"1995:SenseandSensibility",19,0
"1995:SenseandSensibility",20,0
"1995:SenseandSensibility",21,0
"1995:SenseandSensibility",22,0.048
"1995:SenseandSensibility",23,0
"1995:SenseandSensibility",24,0.017
"1995:SenseandSensibility",25,0
"1995:SenseandSensibility",26,0
"1995:SenseandSensibility",27,0
"1995:SenseandSensibility",28,0.012
"1995:SenseandSensibility",29,0.005
"1995:SenseandSensibility",30,0
"1995:SenseandSensibility",31,0.001
"1995:SenseandSensibility",32,0
"1995:SenseandSensibility",33,0
"1995:SenseandSensibility",34,0.002
"1995:SenseandSensibility",35,0
"1995:SenseandSensibility",36,0
"1995:SenseandSensibility",37,0
"1995:SenseandSensibility",38,0.266
"1995:SenseandSensibility",39,0
"1995:SenseandSensibility",40,0
"1995:SenseandSensibility",41,0
"1995:SenseandSensibility",42,0.037
"1995:SenseandSensibility",43,0
"1995:SenseandSensibility",44,0
"1995:SenseandSensibility",45,0
"1995:SenseandSensibility",46,0
"1995:SenseandSensibility",47,0.008
"1995:SenseandSensibility",48,0
"1995:SenseandSensibility",49,0
"1995:SenseandSensibility",50,0.073
"1995:ThePostman(IlPostino)",1,0.004
"1995:ThePostman(IlPostino)",2,0.021
"1995:ThePostman(IlPostino)",3,0
"1995:ThePostman(IlPostino)",4,0.137
"1995:ThePostman(IlPostino)",5,0
"1995:ThePostman(IlPostino)",6,0.01
"1995:ThePostman(IlPostino)",7,0.004
"1995:ThePostman(IlPostino)",8,0
"1995:ThePostman(IlPostino)",9,0.007
"1995:ThePostman(IlPostino)",10,0
"1995:ThePostman(IlPostino)",11,0.216
"1995:ThePostman(IlPostino)",12,0.002
"1995:ThePostman(IlPostino)",13,0
"1995:ThePostman(IlPostino)",14,0
"1995:ThePostman(IlPostino)",15,0
"1995:ThePostman(IlPostino)",16,0
"1995:ThePostman(IlPostino)",17,0.008
"1995:ThePostman(IlPostino)",18,0
"1995:ThePostman(IlPostino)",19,0.019
"1995:ThePostman(IlPostino)",20,0.105
"1995:ThePostman(IlPostino)",21,0.007
"1995:ThePostman(IlPostino)",22,0.005
"1995:ThePostman(IlPostino)",23,0.01
"1995:ThePostman(IlPostino)",24,0.002
"1995:ThePostman(IlPostino)",25,0
"1995:ThePostman(IlPostino)",26,0
"1995:ThePostman(IlPostino)",27,0
"1995:ThePostman(IlPostino)",28,0.02
"1995:ThePostman(IlPostino)",29,0
"1995:ThePostman(IlPostino)",30,0.07
"1995:ThePostman(IlPostino)",31,0
"1995:ThePostman(IlPostino)",32,0.033
"1995:ThePostman(IlPostino)",33,0.013
"1995:ThePostman(IlPostino)",34,0
"1995:ThePostman(IlPostino)",35,0
"1995:ThePostman(IlPostino)",36,0.005
"1995:ThePostman(IlPostino)",37,0
"1995:ThePostman(IlPostino)",38,0.002
"1995:ThePostman(IlPostino)",39,0.262
"1995:ThePostman(IlPostino)",40,0.016
"1995:ThePostman(IlPostino)",41,0
"1995:ThePostman(IlPostino)",42,0
"1995:ThePostman(IlPostino)",43,0
"1995:ThePostman(IlPostino)",44,0
"1995:ThePostman(IlPostino)",45,0
"1995:ThePostman(IlPostino)",46,0
"1995:ThePostman(IlPostino)",47,0
"1995:ThePostman(IlPostino)",48,0.016
"1995:ThePostman(IlPostino)",49,0
"1995:ThePostman(IlPostino)",50,0.003
"1996:Fargo",1,0.001
"1996:Fargo",2,0
"1996:Fargo",3,0
"1996:Fargo",4,0.005
